epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
368,0.009911919012665749,0.0641980841755867,0.010062848217785358,0.062253035604953766
369,0.0084958141669631,0.0607314258813858,0.016572436317801476,0.08618762344121933
370,0.009040112607181072,0.06218739226460457,0.011332124471664429,0.06709960103034973
371,0.009135874919593334,0.06205317750573158,0.013104481622576714,0.07681366056203842
372,0.00925398338586092,0.06296870112419128,0.010032427497208118,0.062210503965616226
373,0.008600910194218159,0.06128024309873581,0.010610423050820827,0.06259831041097641
374,0.008616559207439423,0.06135684624314308,0.014420643448829651,0.08452204614877701
375,0.008932504802942276,0.061951540410518646,0.012185083702206612,0.07299444079399109
376,0.00855859275907278,0.06084257736802101,0.009805957786738873,0.06085436791181564
377,0.008202004246413708,0.0603194385766983,0.012939654290676117,0.07531219720840454
378,0.009181134402751923,0.06307581812143326,0.012016428634524345,0.06878723949193954
379,0.008726498112082481,0.06094813346862793,0.010846187360584736,0.06472683697938919
380,0.008093703538179398,0.059511635452508926,0.010566353797912598,0.06410296261310577
381,0.008584343828260899,0.061321407556533813,0.010369599796831608,0.06316347420215607
382,0.008685487322509289,0.06155835837125778,0.010080801323056221,0.06203467771410942
383,0.008739535696804523,0.06172329559922218,0.011929267086088657,0.07508685439825058
384,0.008645694702863693,0.06152525916695595,0.009951954707503319,0.06258448958396912
385,0.008532842621207237,0.061360932886600494,0.0106437336653471,0.06511762738227844
386,0.008710998110473156,0.06099275127053261,0.01021342072635889,0.061300165951251984
387,0.008729223161935806,0.06136297434568405,0.011130752973258495,0.06371350586414337
388,0.008392032235860825,0.06092081218957901,0.009582462720572948,0.05920904874801636
389,0.00871412456035614,0.06141030043363571,0.010113198310136795,0.06520131975412369
390,0.008464680053293705,0.06052820011973381,0.009655395522713661,0.05995094031095505
391,0.00837873574346304,0.06005310267210007,0.01030198484659195,0.06242893263697624
392,0.008760495111346245,0.06133543699979782,0.01016996055841446,0.06262802332639694
393,0.008305510506033897,0.05943981558084488,0.010403118096292019,0.061545561999082565
394,0.008713376708328724,0.06111254543066025,0.01638595014810562,0.0856025442481041
395,0.008975961245596409,0.06218019127845764,0.009778754785656929,0.05999602749943733
396,0.008497744798660278,0.06053638085722923,0.009997189976274967,0.06288973987102509
397,0.008420771919190884,0.060168489813804626,0.011163108982145786,0.0696263462305069
398,0.008252592757344246,0.060127437114715576,0.009548269212245941,0.05908860266208649
399,0.009143253788352013,0.06285825371742249,0.013009820133447647,0.0736270472407341
400,0.008352931588888168,0.0606691800057888,0.009850886650383472,0.06318602710962296
401,0.00896407663822174,0.06254259496927261,0.011136949993669987,0.0657474547624588
402,0.008643683046102524,0.06135217845439911,0.010122360661625862,0.06204882264137268
403,0.008209851570427418,0.060245364904403687,0.010941398330032825,0.06723792105913162
404,0.008519083261489868,0.06109577417373657,0.010617207735776901,0.06427579373121262
405,0.008577864617109299,0.061312947422266006,0.012348259799182415,0.06799165904521942
406,0.00883983913809061,0.06206638738512993,0.01073093619197607,0.06288149952888489
407,0.009687122888863087,0.06376815587282181,0.011073089204728603,0.06768370419740677
408,0.008145087398588657,0.05982762202620506,0.009557980112731457,0.05920638144016266
409,0.008474058471620083,0.060950033366680145,0.011234096251428127,0.06553831696510315
410,0.009103493764996529,0.062497578561306,0.010160716250538826,0.062340475618839264
411,0.009546731598675251,0.06349712610244751,0.010915697552263737,0.06339859962463379
412,0.008059783838689327,0.059310395270586014,0.010273859836161137,0.06249494105577469
413,0.008888180367648602,0.06211839243769646,0.011353234760463238,0.06677766889333725
414,0.01000908948481083,0.06603901088237762,0.010550158098340034,0.06338811665773392
415,0.008858642540872097,0.06165052950382233,0.01061673741787672,0.06379062682390213
416,0.008235946297645569,0.060142356902360916,0.009520824067294598,0.05940886586904526
417,0.008651936426758766,0.061524879187345505,0.009782573208212852,0.06112779676914215
418,0.008421255275607109,0.06032448634505272,0.011336053721606731,0.06862353533506393
419,0.008341863751411438,0.060883790254592896,0.009729214943945408,0.060722775757312775
420,0.008480262942612171,0.061102017760276794,0.010587482713162899,0.06227997690439224
421,0.009408509358763695,0.06347469240427017,0.011025303043425083,0.06584334373474121
422,0.008605655282735825,0.060572098940610886,0.009981464594602585,0.060798998922109604
423,0.008663761429488659,0.06069204956293106,0.017478156834840775,0.08872250467538834
424,0.009254828095436096,0.06313630938529968,0.010034961625933647,0.06400741636753082
425,0.008548061363399029,0.06088991463184357,0.01564839482307434,0.07879490405321121
426,0.00870116613805294,0.061114367097616196,0.009747030213475227,0.059358060359954834
427,0.008089520037174225,0.05993051826953888,0.0114748515188694,0.07002782076597214
428,0.008778655901551247,0.06142112612724304,0.03629310429096222,0.13491646945476532
429,0.009280307218432426,0.06300637871026993,0.010372152552008629,0.06290538609027863
430,0.008438403718173504,0.06073122099041939,0.010834441520273685,0.06680592894554138
431,0.00814089085906744,0.05993388220667839,0.010434553027153015,0.06339448690414429
432,0.009115414693951607,0.062407467514276505,0.010389265604317188,0.06412728875875473
433,0.00877141673117876,0.06136523559689522,0.010773271322250366,0.06526071578264236
434,0.008881209418177605,0.06175949424505234,0.010039519518613815,0.0626300722360611
435,0.007844971492886543,0.058631327003240585,0.012222494930028915,0.07100250571966171
436,0.009225413203239441,0.06317279487848282,0.009831507690250874,0.060344647616147995
437,0.008647383190691471,0.0610983781516552,0.015942787751555443,0.08274950832128525
438,0.008538760244846344,0.061439815908670425,0.009739556349813938,0.06097400188446045
439,0.008645221590995789,0.06113914027810097,0.009802693501114845,0.0603802390396595
440,0.00908898189663887,0.06226480379700661,0.009689140133559704,0.05913016200065613
441,0.00871350709348917,0.06122814118862152,0.010136718861758709,0.06048192083835602
442,0.008948302827775478,0.06230723857879639,0.01130716409534216,0.06767252087593079
443,0.008249891921877861,0.06019202247262001,0.009687304496765137,0.061795108020305634
444,0.009582136757671833,0.0634860023856163,0.009727707132697105,0.06002270430326462
445,0.008283362723886967,0.0601661391556263,0.010310864076018333,0.06161545589566231
446,0.008150564506649971,0.060301635414361954,0.010031181387603283,0.06117909401655197
447,0.010366827249526978,0.06541020423173904,0.011131754145026207,0.06755837053060532
448,0.008611872792243958,0.06150149181485176,0.009430683217942715,0.05971788987517357
449,0.00840437039732933,0.06104681268334389,0.01169075258076191,0.06790883094072342
450,0.009596218355000019,0.06356532126665115,0.00963151827454567,0.061574991792440414
451,0.008471722714602947,0.060302797704935074,0.01016393955796957,0.06292827427387238
452,0.00829448364675045,0.060633979737758636,0.009717295877635479,0.06093553081154823
453,0.008984520100057125,0.06218978762626648,0.009581834077835083,0.059647951275110245
454,0.008334087207913399,0.06053435429930687,0.010938837192952633,0.06615645438432693
455,0.008699159137904644,0.06077432632446289,0.009477091953158379,0.06115587055683136
456,0.008909315802156925,0.06219281256198883,0.010926944203674793,0.06546798348426819
457,0.008457288146018982,0.060674890875816345,0.0122249536216259,0.06997686624526978
458,0.009024394676089287,0.06258780509233475,0.010309655219316483,0.06325407326221466
459,0.009178967215120792,0.06231206655502319,0.012946000322699547,0.0720486268401146
460,0.009002010338008404,0.06256527453660965,0.009697632864117622,0.060435667634010315
461,0.008454208262264729,0.060585446655750275,0.01047059427946806,0.06242706999182701
462,0.008222748525440693,0.059997085481882095,0.01093326136469841,0.06484195590019226
463,0.008077017962932587,0.059950586408376694,0.01069579180330038,0.06433403491973877
464,0.008663864806294441,0.06167652830481529,0.01001010462641716,0.061495162546634674
465,0.008640429005026817,0.06045560538768768,0.010479689575731754,0.06158706545829773
466,0.008215222507715225,0.0598391592502594,0.014927140437066555,0.08076237887144089
467,0.008410722017288208,0.06063336133956909,0.009475205093622208,0.05902907997369766
468,0.007999732159078121,0.05927714705467224,0.00991132389754057,0.06231778487563133
469,0.00829338002949953,0.06034664809703827,0.010037974454462528,0.06441452354192734
470,0.008715174160897732,0.06160789728164673,0.010794860310852528,0.06490013748407364
471,0.008454035967588425,0.06094139441847801,0.010326970368623734,0.06201932206749916
472,0.00886289868503809,0.061980221420526505,0.01011231541633606,0.060784220695495605
473,0.00891559012234211,0.06197236478328705,0.010140964761376381,0.06159510090947151
474,0.00959760695695877,0.06370130181312561,0.012799173593521118,0.07840622961521149
475,0.0086741391569376,0.0604715570807457,0.011029844172298908,0.06533469259738922
476,0.008746088482439518,0.06138300523161888,0.009485830552875996,0.05962048098444939
477,0.008221916854381561,0.059881791472435,0.010060373693704605,0.06038825958967209
478,0.009777076542377472,0.06402938067913055,0.009493662044405937,0.05924416705965996
479,0.009236793033778667,0.0627146065235138,0.010353043675422668,0.06139948591589928
480,0.008564069867134094,0.06130627542734146,0.012418312951922417,0.07640329748392105
481,0.008458699099719524,0.06049691513180733,0.009310461580753326,0.05959043279290199
482,0.00859884638339281,0.06093580648303032,0.009688470512628555,0.05987861007452011
483,0.008321642875671387,0.060541436076164246,0.010802584700286388,0.06406015157699585
484,0.009039483964443207,0.06151202321052551,0.011622700840234756,0.07232116907835007
485,0.008580934256315231,0.06097625195980072,0.009610435925424099,0.05908358469605446
486,0.008250933140516281,0.06034287065267563,0.016408635303378105,0.09157702326774597
487,0.008811462670564651,0.06204667314887047,0.01170051284134388,0.06958188116550446
488,0.00841637421399355,0.060888759791851044,0.009786239825189114,0.05996030569076538
489,0.008580799214541912,0.061031606048345566,0.01048020739108324,0.06357751041650772
490,0.008988076820969582,0.062281981110572815,0.0102645019069314,0.061625443398952484
491,0.008586299605667591,0.061314988881349564,0.009904802776873112,0.06113945320248604
492,0.008655521087348461,0.06128259748220444,0.011201554909348488,0.06602878123521805
493,0.008556393906474113,0.06088422238826752,0.010593428276479244,0.06872648745775223
494,0.008339199237525463,0.05998590588569641,0.010738033801317215,0.06377263367176056
495,0.009033409878611565,0.062326475977897644,0.011142912320792675,0.0651940405368805
496,0.00877701211720705,0.061410583555698395,0.010062329471111298,0.0621865950524807
497,0.008511480875313282,0.06119643524289131,0.014362318441271782,0.07906699925661087
498,0.008493442088365555,0.06136263161897659,0.010316581465303898,0.06387070566415787
499,0.008441767655313015,0.06006334349513054,0.010690339840948582,0.06613120436668396
500,0.008263585157692432,0.06018726900219917,0.011212687939405441,0.0658533126115799
